,target,date,USE00020,price_open,price_high,price_low,price_close,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029751,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00145_low,USE00145_high,USE00145_mean,PE100058,MA000001,d111,d112,d211,d221,d222,d511,d512,D521,D522,d611,d612,d711,MA5,MA6,MA10,MA15,QA,day,S0049493_2,S0049493_3,S0049493_4,S0029752_2,S0029752_3,S0029752_4
209,-1.0,2015-12-18,6.84,35160.0,35840.0,35070.0,35810.0,-10.0,10.0,80.0,85.0,0.0,2.75,35310.0,35510.0,4650.0,231825.0,208650.0,284773.0,179612.0,40123.0,35400.0,-50.0,10.0,772850.0,-90.0,0.0,-45.0,1098727.0,922151.0,200.0,0.0,0.450016175995,0.111693539407,179612.0,7119325.0,15.3549552464,1932125.0,10.7572155535,20.0,60.0,176576.0,35630.0,35685.0,35408.0,35186.0,1,18,80672.0,121570.0,155968.0,463300.0,695075.0,927725.0
210,-1.0,2015-12-21,6.84,35980.0,36300.0,35770.0,36240.0,-20.0,0.0,80.0,85.0,-5.0,2.5,35850.0,36100.0,4691.0,232175.0,205550.0,281924.0,179612.0,38575.0,36020.0,-60.0,0.0,765598.0,-100.0,0.0,-50.0,1098727.0,922151.0,250.0,-10.0,0.442661785291,0.107384250496,179612.0,7048100.0,15.1784214493,1913995.0,10.6562757499,20.0,60.0,176576.0,35652.0,35731.6666667,35499.0,35286.0,1,21,78698.0,119247.0,160145.0,464000.0,695475.0,927250.0
211,0.0,2015-12-22,6.84,36200.0,36590.0,36110.0,36350.0,-50.0,-30.0,80.0,85.0,-11.5,-0.75,36210.0,36390.0,4672.5,232350.0,205850.0,279416.0,179612.0,40048.0,36350.0,-100.0,20.0,772336.0,-150.0,-50.0,-100.0,1098727.0,922151.0,180.0,-40.0,0.442973961696,0.11148475603,179612.0,6985400.0,15.032063697,1930840.0,10.7500612431,20.0,120.0,176576.0,35798.0,35768.3333333,35663.0,35370.6666667,1,22,78623.0,118746.0,159295.0,464525.0,696350.0,927825.0
212,-1.0,2015-12-23,6.84,36310.0,36440.0,35920.0,36380.0,-30.0,-10.0,80.0,90.0,-4.5,4.0,36040.0,36280.0,4680.0,233675.0,205225.0,278738.0,179612.0,39549.0,36200.0,-80.0,-30.0,804174.0,-120.0,-40.0,-80.0,1098727.0,922151.0,240.0,-20.0,0.439124852894,0.110095650625,179612.0,6968450.0,14.9105595378,2010435.0,11.1932109213,20.0,50.0,176576.0,35984.0,35895.0,35800.0,35470.0,1,23,79597.0,118172.0,158295.0,466025.0,698200.0,930025.0
213,0.0,2015-12-24,6.84,36290.0,36490.0,36130.0,36170.0,-80.0,-60.0,80.0,90.0,-1.5,13.5,36130.0,36410.0,4665.5,235200.0,203700.0,278543.0,179612.0,39525.0,36300.0,-150.0,-50.0,802728.0,-160.0,-80.0,-120.0,1098727.0,922151.0,280.0,-70.0,0.433035714286,0.110028839944,179612.0,6963575.0,14.8035182823,2006820.0,11.1730842037,20.0,100.0,176576.0,36190.0,36015.0,35925.0,35588.6666667,1,24,79074.0,119122.0,157697.0,468875.0,701225.0,933400.0
214,-1.0,2015-12-29,6.84,35600.0,36250.0,35590.0,36190.0,-100.0,-80.0,80.0,90.0,-1.75,11.0,35720.0,36120.0,4685.0,237075.0,200925.0,281272.0,182835.0,40878.0,35830.0,-150.0,-100.0,788628.0,-180.0,-100.0,-140.0,1098727.0,922151.0,400.0,-90.0,0.423758304334,0.111789318238,182835.0,7031800.0,14.8303279553,1971570.0,10.7833292313,20.0,50.0,176576.0,36266.0,36190.0,35948.0,35694.0,1,29,80403.0,119952.0,160000.0,472275.0,705950.0,938300.0
215,0.0,2015-12-30,6.84,36200.0,36700.0,36100.0,36370.0,-110.0,-90.0,80.0,90.0,-0.25,12.0,36330.0,36650.0,4715.0,236975.0,198725.0,277880.0,182835.0,39129.0,36420.0,-150.0,-80.0,772102.0,-170.0,-110.0,-140.0,1098727.0,922151.0,320.0,-100.0,0.419295284313,0.107006317171,182835.0,6947000.0,14.6576643106,1930255.0,10.5573604616,20.0,70.0,176576.0,36292.0,36283.3333333,35972.0,35763.3333333,1,30,80007.0,119532.0,159081.0,474050.0,709250.0,942925.0
216,-1.0,2016-01-04,6.84,36480.0,36570.0,35820.0,35970.0,-40.0,-20.0,80.0,90.0,1.75,3.0,35990.0,36270.0,4645.0,235800.0,197600.0,279836.0,177854.0,30610.0,36050.0,-100.0,-50.0,772370.0,-120.0,-50.0,-85.0,1194681.0,1170031.0,280.0,-30.0,0.418999151824,0.0860537294635,177854.0,6995900.0,14.8343935539,1930925.0,10.8567982727,20.0,50.0,24650.0,36216.0,36238.3333333,36007.0,35847.3333333,2,4,69739.0,110617.0,150142.0,472775.0,709850.0,945050.0
217,-1.0,2016-01-05,6.84,36000.0,36550.0,35820.0,36510.0,-80.0,-60.0,80.0,90.0,-2.25,4.0,36040.0,36330.0,4647.0,235225.0,196350.0,279086.0,177854.0,30610.0,36120.0,-150.0,-80.0,757098.0,-170.0,-70.0,-120.0,1194681.0,1170031.0,290.0,-70.0,0.417366351366,0.0860537294635,177854.0,6977150.0,14.8308002976,1892745.0,10.6421278127,20.0,70.0,24650.0,36242.0,36265.0,36113.0,35947.3333333,2,5,61220.0,100349.0,141227.0,471025.0,708000.0,945075.0
218,0.0,2016-01-06,6.84,36410.0,36530.0,36140.0,36240.0,-100.0,-80.0,80.0,90.0,-0.5,9.0,36250.0,36450.0,4600.0,235850.0,196950.0,279388.0,177854.0,31810.0,36320.0,-150.0,-100.0,747408.0,-180.0,-100.0,-140.0,1194681.0,1170031.0,200.0,-90.0,0.417532329871,0.0894272830524,177854.0,6984700.0,14.80750477,1868520.0,10.5059205865,20.0,50.0,24650.0,36256.0,36241.6666667,36223.0,36035.3333333,2,6,62420.0,93030.0,132159.0,471075.0,706875.0,943850.0
219,0.0,2016-01-07,6.84,36140.0,36580.0,35910.0,36090.0,-110.0,-90.0,85.0,95.0,0.0,12.0,36160.0,36380.0,4514.0,238000.0,198475.0,282316.0,177854.0,32360.0,36240.0,-180.0,-120.0,750132.0,-240.0,-130.0,-185.0,1194681.0,1170031.0,220.0,-100.0,0.416964285714,0.090973495114,177854.0,7057900.0,14.8275210084,1875330.0,10.5442104198,20.0,60.0,24650.0,36236.0,36228.3333333,36251.0,36044.0,2,7,64170.0,94780.0,125390.0,473850.0,709075.0,944875.0
220,0.0,2016-01-08,6.84,35810.0,36090.0,35230.0,35680.0,-140.0,-120.0,85.0,95.0,-2.5,12.0,35610.0,35940.0,4486.5,236650.0,199325.0,283392.0,188571.0,38068.0,35690.0,-200.0,-150.0,762646.0,-230.0,-140.0,-185.0,1194681.0,1170031.0,330.0,-130.0,0.421138812592,0.100938108193,188571.0,7084800.0,14.9689414748,1906615.0,10.1108601004,20.0,50.0,24650.0,36098.0,36143.3333333,36195.0,36014.0,2,8,70428.0,102238.0,132848.0,474650.0,710500.0,945725.0
221,0.0,2016-01-11,6.84,35630.0,35790.0,34760.0,34770.0,-160.0,-100.0,85.0,95.0,-8.75,4.5,35210.0,35510.0,4402.5,238625.0,197125.0,285532.0,188571.0,41297.0,35320.0,-200.0,-150.0,811364.0,-250.0,-150.0,-200.0,1194681.0,1170031.0,300.0,-130.0,0.413043478261,0.109499870075,188571.0,7138300.0,14.9571503405,2028410.0,10.7567441441,60.0,50.0,24650.0,35858.0,35876.6666667,36037.0,35957.3333333,2,11,79365.0,111725.0,143535.0,475275.0,713275.0,949125.0
222,0.0,2016-01-12,6.84,34900.0,35140.0,34610.0,34630.0,-160.0,-120.0,85.0,95.0,-10.0,2.0,34810.0,35060.0,4355.0,236725.0,196050.0,289794.0,188571.0,46616.0,34890.0,-200.0,-140.0,804526.0,-230.0,-150.0,-190.0,1194681.0,1170031.0,250.0,-140.0,0.414088076882,0.12360331122,188571.0,7244850.0,15.3022494456,2011315.0,10.666088635,40.0,60.0,24650.0,35482.0,35653.3333333,35862.0,35902.6666667,2,12,87913.0,125981.0,158341.0,475350.0,712000.0,950000.0
223,0.0,2016-01-13,6.84,34740.0,35070.0,34660.0,34810.0,-40.0,0.0,85.0,95.0,-4.25,7.5,34770.0,34870.0,4380.0,235525.0,195450.0,290918.0,188571.0,54095.0,34830.0,-90.0,-40.0,790858.0,-120.0,-40.0,-80.0,1194681.0,1170031.0,100.0,-20.0,0.414924105721,0.143434038108,188571.0,7272950.0,15.4398683792,1977145.0,10.4848836778,40.0,50.0,24650.0,35196.0,35370.0,35726.0,35880.6666667,2,13,100711.0,142008.0,180076.0,472250.0,710875.0,947525.0
224,-1.0,2016-01-14,6.84,34760.0,35030.0,34350.0,34930.0,-100.0,-60.0,85.0,95.0,4.0,11.0,34700.0,34730.0,4365.5,233400.0,194175.0,295833.0,188571.0,57846.0,34750.0,-70.0,30.0,777560.0,-80.0,30.0,-25.0,1194681.0,1170031.0,30.0,-80.0,0.415970437018,0.153379894045,188571.0,7395825.0,15.8436696658,1943900.0,10.3085840347,40.0,100.0,24650.0,34964.0,35151.6666667,35600.0,35822.0,2,14,111941.0,158557.0,199854.0,468925.0,705650.0,944275.0
225,0.0,2016-01-15,6.84,34840.0,35330.0,34730.0,34800.0,-100.0,-60.0,85.0,95.0,-3.5,6.0,34970.0,34900.0,4310.5,234175.0,196175.0,298422.0,186231.0,74749.0,35010.0,50.0,150.0,762458.0,-50.0,110.0,30.0,1194681.0,1170031.0,70.0,-80.0,0.418864097363,0.20068892934,186231.0,7460550.0,15.9294331163,1906145.0,10.2353797166,40.0,100.0,24650.0,34788.0,34936.6666667,35443.0,35726.0,2,15,132595.0,186690.0,233306.0,467575.0,703100.0,939825.0
226,-1.0,2016-01-18,6.84,34480.0,35200.0,34450.0,34990.0,-160.0,-120.0,85.0,95.0,1.0,6.5,34800.0,34890.0,4360.0,233550.0,192125.0,298670.0,186231.0,77597.0,34870.0,-250.0,-150.0,736354.0,-300.0,-150.0,-225.0,1194681.0,1170031.0,90.0,-140.0,0.411314493684,0.208335346962,186231.0,7466750.0,15.985335046,1840885.0,9.88495470679,40.0,100.0,24650.0,34832.0,34821.6666667,35345.0,35635.3333333,2,18,152346.0,210192.0,264287.0,467725.0,701125.0,936650.0
227,-1.0,2016-01-19,6.84,34970.0,35600.0,34840.0,35360.0,-210.0,-160.0,85.0,95.0,6.75,13.0,35140.0,35130.0,4440.5,236125.0,193550.0,287870.0,186231.0,79094.0,35170.0,-300.0,-150.0,722064.0,-310.0,-150.0,-230.0,1194681.0,1170031.0,10.0,-185.0,0.409846479619,0.21235454892,186231.0,7196750.0,15.2392800424,1805160.0,9.69312305685,50.0,150.0,24650.0,34978.0,34920.0,35230.0,35567.3333333,2,19,156691.0,231440.0,289286.0,469675.0,703850.0,937250.0
228,0.0,2016-01-20,6.84,35400.0,35470.0,34970.0,35080.0,-150.0,-130.0,90.0,100.0,-3.5,8.0,35150.0,35110.0,4347.0,235300.0,191100.0,285794.0,186231.0,78644.0,35210.0,-200.0,-120.0,731896.0,-220.0,-150.0,-185.0,1194681.0,1170031.0,40.0,-140.0,0.406077348066,0.211146371979,186231.0,7144850.0,15.1824266893,1829740.0,9.82510967562,20.0,80.0,24650.0,35032.0,34995.0,35114.0,35494.6666667,2,20,157738.0,235335.0,310084.0,471425.0,704975.0,939150.0
229,-1.0,2016-01-21,6.84,35000.0,35280.0,34810.0,34850.0,-150.0,-130.0,95.0,100.0,2.5,10.0,34970.0,35000.0,4376.0,238125.0,197375.0,285730.0,186231.0,78345.0,35030.0,-220.0,-130.0,744376.0,-210.0,-140.0,-175.0,1194681.0,1170031.0,30.0,-140.0,0.414435695538,0.210343605522,186231.0,7143250.0,14.9989501312,1860940.0,9.99264354484,20.0,90.0,24650.0,35016.0,35001.6666667,34990.0,35405.3333333,2,21,156989.0,236083.0,313680.0,473425.0,709550.0,943100.0
230,0.0,2016-01-22,6.84,35000.0,35410.0,34910.0,35190.0,-140.0,-120.0,95.0,100.0,6.25,16.0,35150.0,35170.0,4468.0,237350.0,180925.0,287731.0,194312.0,78772.0,35170.0,-220.0,-130.0,726024.0,-210.0,-140.0,-175.0,1194681.0,1170031.0,20.0,-130.0,0.381135453971,0.202694635432,194312.0,7193275.0,15.153307352,1815060.0,9.34095681173,20.0,90.0,24650.0,35094.0,35045.0,34941.0,35326.6666667,2,22,157117.0,235761.0,314855.0,475475.0,710775.0,946900.0
231,0.0,2016-01-25,6.84,35350.0,35400.0,34920.0,35020.0,-150.0,-130.0,95.0,100.0,2.0,9.75,35160.0,35020.0,4454.0,238825.0,180975.0,286971.0,194312.0,79998.0,35140.0,-240.0,-120.0,736594.0,-220.0,-120.0,-170.0,1194681.0,1170031.0,140.0,-140.0,0.378886213755,0.205849355675,194312.0,7174275.0,15.0199413797,1841485.0,9.47694944213,20.0,120.0,24650.0,35100.0,35081.6666667,34966.0,35263.3333333,2,25,158770.0,237115.0,315759.0,476175.0,714300.0,949600.0
232,-1.0,2016-01-26,6.84,35050.0,35190.0,34840.0,35100.0,-120.0,-100.0,95.0,100.0,6.75,20.75,35080.0,34990.0,4501.0,237375.0,176850.0,291963.0,194312.0,83469.0,35010.0,-150.0,-100.0,730836.0,-180.0,-100.0,-140.0,1194681.0,1170031.0,90.0,-110.0,0.372511848341,0.214780867883,194312.0,7299075.0,15.3745655608,1827090.0,9.40286755321,20.0,50.0,24650.0,35048.0,35100.0,35013.0,35169.3333333,2,26,163467.0,242239.0,320584.0,476200.0,713550.0,951675.0
233,-1.0,2016-01-27,6.84,35480.0,35840.0,35280.0,35780.0,-80.0,-60.0,95.0,100.0,6.25,18.0,35610.0,35480.0,4507.5,240325.0,172025.0,290967.0,194312.0,84470.0,35540.0,-180.0,-80.0,744752.0,-150.0,-90.0,-120.0,1194681.0,1170031.0,130.0,-70.0,0.357900759388,0.217356622339,194312.0,7274175.0,15.1340372412,1861880.0,9.58190950636,20.0,100.0,24650.0,35188.0,35170.0,35110.0,35138.6666667,2,27,167939.0,247937.0,326709.0,477700.0,716525.0,953875.0
234,0.0,2016-01-28,6.84,35670.0,35980.0,35570.0,35600.0,-100.0,-80.0,95.0,100.0,9.75,20.0,35830.0,35610.0,4553.5,241250.0,170400.0,292752.0,194312.0,84871.0,35740.0,-180.0,-80.0,753244.0,-190.0,-100.0,-145.0,1194681.0,1170031.0,220.0,-90.0,0.353160621762,0.218388468031,194312.0,7318800.0,15.1684974093,1883110.0,9.69116678332,20.0,100.0,24650.0,35338.0,35256.6666667,35177.0,35106.0,2,28,169341.0,252810.0,332808.0,481575.0,718950.0,957775.0
235,-1.0,2016-01-29,6.84,35640.0,35800.0,35470.0,35680.0,-120.0,-100.0,95.0,100.0,9.0,17.0,35780.0,35500.0,4541.5,242375.0,169650.0,288441.0,211965.0,86970.0,35630.0,-240.0,-130.0,764602.0,-220.0,-140.0,-180.0,1194681.0,1170031.0,280.0,-110.0,0.349974213512,0.205151793928,211965.0,7211025.0,14.8757607014,1911505.0,9.01802184323,20.0,110.0,24650.0,35436.0,35395.0,35265.0,35106.0,2,29,171841.0,256311.0,339780.0,483625.0,723950.0,961325.0
236,0.0,2016-02-01,6.84,35690.0,35900.0,35440.0,35540.0,-140.0,-120.0,95.0,100.0,11.0,17.5,35730.0,35390.0,4534.0,239400.0,167775.0,290671.0,211965.0,90969.0,35660.0,-250.0,-150.0,750540.0,-230.0,-150.0,-190.0,1194681.0,915378.0,340.0,-130.0,0.35040726817,0.214584955063,211965.0,7266775.0,15.1770572264,1876350.0,8.85216899016,20.0,100.0,279303.0,35540.0,35453.3333333,35320.0,35157.3333333,3,1,177939.0,262810.0,347280.0,481775.0,723025.0,963350.0
237,-1.0,2016-02-02,6.84,35590.0,35820.0,35460.0,35760.0,-220.0,-140.0,95.0,100.0,5.5,13.75,35730.0,35410.0,4605.5,239025.0,168150.0,293622.0,211965.0,92840.0,35650.0,-220.0,-100.0,752390.0,-210.0,-120.0,-165.0,1194681.0,915378.0,320.0,-180.0,0.351741449639,0.21899841955,211965.0,7340550.0,15.3551929714,1880975.0,8.8739886302,80.0,120.0,279303.0,35672.0,35576.6666667,35360.0,35232.6666667,3,2,183809.0,270779.0,355650.0,478425.0,720800.0,962050.0
238,-1.0,2016-02-03,6.84,35880.0,35910.0,35500.0,35810.0,-120.0,-80.0,95.0,100.0,3.5,14.5,35800.0,35330.0,4578.5,235400.0,163400.0,292349.0,211965.0,97042.0,35690.0,-200.0,-80.0,743976.0,-140.0,-80.0,-110.0,1194681.0,915378.0,470.0,-100.0,0.347068819031,0.228910433326,211965.0,7308725.0,15.5240548003,1859940.0,8.77475054844,40.0,120.0,279303.0,35678.0,35695.0,35433.0,35299.3333333,3,3,189882.0,280851.0,367821.0,474425.0,713825.0,956200.0
239,-1.0,2016-02-04,6.84,35830.0,36570.0,35780.0,36500.0,-40.0,0.0,95.0,100.0,4.75,17.75,36330.0,35920.0,4685.0,232700.0,163925.0,297493.0,211965.0,99906.0,36210.0,-40.0,0.0,721326.0,-100.0,-20.0,-60.0,1194681.0,915378.0,410.0,-20.0,0.352223893425,0.235666265657,211965.0,7437325.0,15.9805006446,1803315.0,8.50760738801,40.0,40.0,279303.0,35858.0,35815.0,35598.0,35404.0,3,4,196948.0,289788.0,380757.0,468100.0,707125.0,946525.0
240,0.0,2016-02-05,6.84,36400.0,36680.0,36250.0,36510.0,-80.0,-40.0,95.0,100.0,3.25,14.75,36530.0,36030.0,4669.0,228650.0,165400.0,300472.0,241282.0,104226.0,36440.0,-100.0,-50.0,702022.0,-100.0,-50.0,-75.0,1194681.0,915378.0,500.0,-60.0,0.361688169692,0.215983786607,241282.0,7511800.0,16.4264159195,1755055.0,7.27387455343,40.0,50.0,279303.0,36024.0,35966.6666667,35730.0,35518.0,3,5,204132.0,301174.0,394014.0,461350.0,696750.0,935775.0
241,-1.0,2016-02-15,6.84,35800.0,35940.0,35510.0,35750.0,-170.0,-120.0,95.0,100.0,10.5,15.0,35860.0,35420.0,4562.0,218300.0,168800.0,306491.0,241282.0,113630.0,35770.0,70.0,170.0,682370.0,-30.0,70.0,20.0,1194681.0,915378.0,440.0,-145.0,0.386623912048,0.235471357167,241282.0,7662275.0,17.5498740266,1705925.0,7.07025389378,50.0,100.0,279303.0,36066.0,35978.3333333,35803.0,35568.6666667,3,15,217856.0,317762.0,414804.0,446950.0,679650.0,915050.0
242,0.0,2016-02-16,6.84,35670.0,36010.0,35650.0,35750.0,-210.0,-160.0,95.0,100.0,4.0,8.5,35960.0,35700.0,4583.5,214300.0,171225.0,298155.0,241282.0,116655.0,35790.0,-280.0,-180.0,695372.0,-280.0,-180.0,-230.0,1194681.0,915378.0,260.0,-185.0,0.399498366776,0.241739955736,241282.0,7453875.0,17.3912155856,1738430.0,7.20497177576,50.0,100.0,279303.0,36064.0,36013.3333333,35868.0,35594.6666667,3,16,230285.0,334511.0,434417.0,432600.0,661250.0,893950.0
243,-1.0,2016-02-17,6.84,35760.0,35910.0,35470.0,35480.0,-200.0,-180.0,95.0,100.0,-0.5,-0.75,35780.0,35550.0,4562.0,209875.0,170800.0,299735.0,241282.0,116655.0,35650.0,-300.0,-200.0,697120.0,-290.0,-200.0,-245.0,1194681.0,915378.0,230.0,-190.0,0.40690887433,0.241739955736,241282.0,7493375.0,17.8519952353,1742800.0,7.22308336304,20.0,100.0,279303.0,35998.0,35966.6666667,35838.0,35621.3333333,3,17,233310.0,346940.0,451166.0,424175.0,642475.0,871125.0
244,-1.0,2016-02-18,6.84,35590.0,35820.0,35550.0,35700.0,-230.0,-210.0,95.0,100.0,0.25,5.75,35790.0,35600.0,4577.0,209950.0,171825.0,299705.0,241282.0,116855.0,35690.0,-300.0,-200.0,702710.0,-290.0,-200.0,-245.0,1194681.0,915378.0,190.0,-220.0,0.409204572517,0.242154408534,241282.0,7492625.0,17.8438318647,1756775.0,7.28100314155,20.0,100.0,279303.0,35838.0,35948.3333333,35848.0,35678.0,3,18,233510.0,350165.0,463795.0,419825.0,634125.0,852425.0
245,-1.0,2016-02-19,6.84,35700.0,36030.0,35510.0,35920.0,-160.0,-140.0,95.0,100.0,3.25,3.75,35870.0,35640.0,4590.0,208525.0,169725.0,301124.0,276904.0,116779.0,35750.0,-240.0,-140.0,720626.0,-210.0,-150.0,-180.0,1194681.0,915378.0,230.0,-150.0,0.406965591656,0.210865498512,276904.0,7528100.0,18.0508332334,1801565.0,6.50609958686,20.0,100.0,279303.0,35720.0,35851.6666667,35872.0,35726.6666667,3,19,233634.0,350289.0,466944.0,418475.0,628350.0,842650.0
246,-1.0,2016-02-22,6.84,35780.0,36380.0,35700.0,36350.0,-130.0,-110.0,95.0,100.0,3.5,4.5,36240.0,35980.0,4696.0,205500.0,169850.0,299787.0,276904.0,118326.0,36050.0,-220.0,-120.0,738174.0,-220.0,-130.0,-175.0,1194681.0,915378.0,260.0,-120.0,0.413260340633,0.21365888539,276904.0,7494675.0,18.2352189781,1845435.0,6.6645299454,20.0,100.0,279303.0,35840.0,35825.0,35953.0,35815.3333333,3,22,235105.0,351960.0,468615.0,414025.0,623975.0,833850.0
247,0.0,2016-02-23,6.84,36450.0,36560.0,36090.0,36200.0,-180.0,-150.0,95.0,100.0,2.75,4.5,36450.0,36140.0,4663.5,203700.0,162300.0,298485.0,276904.0,121177.0,36330.0,-230.0,-130.0,737548.0,-250.0,-150.0,-200.0,1194681.0,915378.0,310.0,-165.0,0.398379970545,0.218806878918,276904.0,7462125.0,18.3164580265,1843870.0,6.65887816716,30.0,100.0,279303.0,35930.0,35900.0,35997.0,35888.6666667,3,23,239503.0,356282.0,473137.0,409200.0,617725.0,827675.0
248,-1.0,2016-02-24,6.84,36280.0,36280.0,35700.0,35810.0,-170.0,-140.0,95.0,100.0,5.0,8.0,36090.0,35860.0,4585.5,202450.0,159950.0,299250.0,276904.0,123574.0,35990.0,-250.0,-130.0,749010.0,-230.0,-150.0,-190.0,1194681.0,915378.0,230.0,-155.0,0.395035811311,0.223135093751,276904.0,7481250.0,18.4767843912,1872525.0,6.76236168492,30.0,120.0,279303.0,35996.0,35910.0,35997.0,35890.6666667,3,24,244751.0,363077.0,479856.0,406150.0,611650.0,820175.0
249,0.0,2016-02-25,6.84,35780.0,36290.0,35680.0,35920.0,-180.0,-130.0,90.0,95.0,8.25,11.5,36150.0,35950.0,4655.0,199250.0,157725.0,298674.0,276904.0,130070.0,36010.0,-230.0,-130.0,751262.0,-230.0,-140.0,-185.0,1194681.0,915378.0,200.0,-155.0,0.395796737767,0.234864790686,276904.0,7466850.0,18.7373902133,1878155.0,6.78269364112,50.0,100.0,279303.0,36040.0,35983.3333333,35939.0,35912.0,3,25,253644.0,374821.0,493147.0,401700.0,605400.0,810900.0
250,-1.0,2016-02-26,6.84,36020.0,36060.0,35550.0,35840.0,-140.0,-100.0,90.0,95.0,8.75,13.0,35880.0,35710.0,4681.0,197225.0,153675.0,304643.0,276023.0,131665.0,35790.0,-220.0,-120.0,743676.0,-200.0,-120.0,-160.0,1194681.0,915378.0,170.0,-120.0,0.389593104322,0.238503675418,276023.0,7616075.0,19.30808721,1859190.0,6.73563434931,40.0,100.0,279303.0,36024.0,36006.6666667,35872.0,35922.6666667,3,26,261735.0,385309.0,506486.0,396475.0,598925.0,802625.0
251,0.0,2016-02-29,6.84,36250.0,36680.0,35680.0,35880.0,-130.0,-90.0,85.0,90.0,10.5,17.0,36180.0,35910.0,4705.0,195625.0,150275.0,306378.0,276023.0,132790.0,36140.0,-200.0,-100.0,741592.0,-180.0,-120.0,-150.0,1194681.0,833526.0,270.0,-110.0,0.384089456869,0.240541549074,276023.0,7659450.0,19.5768690096,1853980.0,6.71675911065,40.0,100.0,361155.0,35930.0,36000.0,35885.0,35945.3333333,3,29,264455.0,394525.0,518099.0,392850.0,592100.0,794550.0
