,S5806281,S5806282,S5807322,S5807323,S5806058,S5808597,S0116880,S0068143,S0029752,S0164358,S5806052,S0049507,S0049493,S0181392,S0203259,S0203260,M0086399,USE00020,PE100058,price_open,price_close,MA5,MA10,MA15,d111,d112,d211,d221,d222,d511,d512,QA,PE100042
85,-230.0,-130.0,60.0,70.0,-31.0,-77.5,57700.0,57370.0,446700.0,421125.0,259758.0,207709.0,81410.0,57700.0,-250.0,-130.0,504722.0,6.85,697949.0,57600.0,57680.0,57448.0,58089.0,58652.6666667,330.0,-180.0,0.47137340497,0.195971286752,207709.0,6493950.0,7.26880456682,3,1.27756
86,-220.0,-120.0,60.0,70.0,-30.0,-81.5,56910.0,56680.0,458775.0,433775.0,262423.0,226201.0,81310.0,56910.0,-250.0,-100.0,541064.0,6.85,697949.0,57200.0,56730.0,57270.0,57793.0,58457.3333333,230.0,-170.0,0.472753528418,0.179729532584,226201.0,6560575.0,7.15010081194,1,1.27756
87,-130.0,-50.0,60.0,70.0,-30.0,-81.25,56420.0,56260.0,462400.0,437525.0,261449.0,226201.0,80761.0,56420.0,-150.0,-20.0,558872.0,6.85,697949.0,56710.0,56310.0,57068.0,57534.0,58214.6666667,160.0,-90.0,0.473102292388,0.178516010097,226201.0,6536225.0,7.06771734429,1,1.27756
88,-140.0,-60.0,60.0,70.0,-31.25,-85.0,56820.0,56640.0,472975.0,448325.0,260406.0,226201.0,80761.0,56820.0,-150.0,-80.0,551944.0,6.85,697949.0,56700.0,56930.0,57028.0,57349.0,58026.6666667,180.0,-100.0,0.473941540251,0.178516010097,226201.0,6510150.0,6.88212907659,1,1.27756
89,-110.0,-50.0,55.0,65.0,-32.0,-94.0,56870.0,56690.0,473750.0,450725.0,259653.0,226201.0,82333.0,56870.0,-130.0,-30.0,562324.0,6.85,697949.0,56940.0,56700.0,56870.0,57153.0,57817.3333333,180.0,-80.0,0.475699208443,0.181990795797,226201.0,6491325.0,6.85100263852,1,1.27756
90,-10.0,40.0,55.0,65.0,-31.0,-95.0,56410.0,56260.0,481225.0,457975.0,260482.0,226201.0,85699.0,56410.0,-50.0,50.0,571796.0,6.85,697949.0,56560.0,56530.0,56640.0,57044.0,57606.0,150.0,15.0,0.47584290093,0.189431081207,226201.0,6512050.0,6.7661177204,1,1.27756
91,-10.0,70.0,55.0,65.0,-30.0,-95.0,56750.0,56580.0,509425.0,485575.0,261954.0,225416.0,86344.0,56750.0,-20.0,70.0,573494.0,6.85,697949.0,56740.0,56740.0,56642.0,56956.0,57409.3333333,170.0,30.0,0.476591254846,0.191521453668,225416.0,6548850.0,6.4276880797,1,1.27756
92,50.0,100.0,60.0,70.0,-32.75,-98.5,56680.0,56560.0,513550.0,489725.0,263532.0,225416.0,84323.0,56680.0,0.0,120.0,587928.0,6.85,697949.0,56470.0,56470.0,56674.0,56871.0,57247.3333333,120.0,75.0,0.476803621848,0.187038630798,225416.0,6588300.0,6.41446791938,1,1.27756
93,50.0,120.0,55.0,65.0,-32.25,-100.0,56600.0,56540.0,517900.0,484500.0,269130.0,225416.0,82650.0,56600.0,20.0,120.0,585486.0,6.85,697949.0,56800.0,56340.0,56556.0,56792.0,57084.6666667,60.0,85.0,0.46775439274,0.183327714093,225416.0,6728250.0,6.49570380382,1,1.27756
94,50.0,130.0,55.0,65.0,-29.5,-98.5,56920.0,56780.0,520500.0,487150.0,267650.0,225416.0,84544.0,56920.0,30.0,150.0,563944.0,6.85,697949.0,56910.0,56850.0,56586.0,56728.0,56964.0,140.0,90.0,0.467963496638,0.187528835575,225416.0,6691250.0,6.42771373679,1,1.27756
95,50.0,120.0,55.0,65.0,-24.75,-95.25,56580.0,56480.0,522250.0,489000.0,262823.0,225416.0,83770.0,56580.0,0.0,120.0,573748.0,6.85,697949.0,56730.0,56770.0,56634.0,56637.0,56907.3333333,100.0,85.0,0.468166586884,0.185812009795,225416.0,6570575.0,6.29064145524,1,1.27756
96,-30.0,130.0,55.0,65.0,-27.5,-95.0,57010.0,56780.0,525825.0,492775.0,261850.0,231872.0,86545.0,57010.0,0.0,120.0,556900.0,6.85,697949.0,56900.0,57120.0,56710.0,56676.0,56874.0,230.0,50.0,0.468573194504,0.186622360613,231872.0,6546250.0,6.22474207198,1,1.27756
97,20.0,120.0,55.0,65.0,-33.0,-101.0,55280.0,55420.0,543925.0,507525.0,266862.0,231872.0,85899.0,55390.0,0.0,150.0,641658.0,6.85,697949.0,56310.0,55190.0,56454.0,56564.0,56732.0,140.0,70.0,0.466539504527,0.185229350676,231872.0,6671550.0,6.13278485085,1,1.27756
98,70.0,150.0,55.0,65.0,-36.25,-106.0,55040.0,55260.0,547025.0,510425.0,256639.0,231872.0,84426.0,55040.0,50.0,200.0,682612.0,6.85,697949.0,55430.0,54910.0,56168.0,56362.0,56584.0,220.0,110.0,0.466546318724,0.182053029258,231872.0,6415975.0,5.86442575751,1,1.27756
99,130.0,260.0,55.0,65.0,-35.5,-109.5,55100.0,55270.0,550825.0,486150.0,256209.0,231872.0,82655.0,55100.0,100.0,260.0,652706.0,6.85,697949.0,54550.0,55350.0,55868.0,56227.0,56441.3333333,170.0,195.0,0.441292606545,0.178234111924,231872.0,6405225.0,5.81421050243,1,1.27756
100,-30.0,70.0,55.0,65.0,-34.25,-110.0,56030.0,56070.0,557450.0,492825.0,257795.0,231872.0,79584.0,56030.0,-50.0,150.0,616178.0,6.85,697949.0,55450.0,56200.0,55754.0,56194.0,56342.6666667,40.0,20.0,0.442035160104,0.17161192382,231872.0,6444875.0,5.7806753969,1,1.27756
101,50.0,130.0,55.0,65.0,-33.25,-110.0,55700.0,55790.0,562475.0,497525.0,255420.0,239273.0,78687.0,55700.0,50.0,150.0,626218.0,6.85,697949.0,55580.0,55630.0,55456.0,56083.0,56269.3333333,90.0,90.0,0.442264100627,0.164429333857,239273.0,6385500.0,5.67625227788,1,1.27756
102,50.0,150.0,55.0,65.0,-34.0,-109.5,56080.0,56100.0,565350.0,498525.0,257678.0,239273.0,77110.0,56080.0,0.0,150.0,627404.0,6.85,697949.0,56050.0,55890.0,55596.0,56025.0,56241.3333333,20.0,100.0,0.440899442823,0.161133934878,239273.0,6441950.0,5.69731140002,1,1.27756
103,30.0,130.0,65.0,75.0,-32.25,-104.5,55720.0,55770.0,566325.0,501025.0,259469.0,239273.0,75934.0,55720.0,20.0,150.0,633336.0,6.85,697949.0,55700.0,55760.0,55766.0,55967.0,56163.3333333,50.0,80.0,0.44234759193,0.15867649087,239273.0,6486725.0,5.72703394694,1,1.27756
104,40.0,120.0,80.0,100.0,-29.25,-103.5,55640.0,55700.0,567900.0,503350.0,254572.0,239273.0,75161.0,55640.0,0.0,120.0,648678.0,6.85,697949.0,55900.0,55560.0,55808.0,55838.0,56087.3333333,60.0,80.0,0.443167811234,0.157061181161,239273.0,6364300.0,5.60336326818,1,1.27756
105,20.0,80.0,80.0,100.0,-30.25,-103.0,55510.0,55560.0,569775.0,478400.0,256631.0,239273.0,74412.0,55510.0,0.0,80.0,657352.0,6.85,697949.0,55820.0,55300.0,55628.0,55691.0,56005.3333333,50.0,50.0,0.419814839191,0.155496023371,239273.0,6415775.0,5.63009521302,1,1.27756
106,170.0,220.0,85.0,100.0,-29.5,-106.75,54270.0,54470.0,571125.0,454500.0,260225.0,247591.0,70218.0,54270.0,120.0,220.0,711510.0,6.85,779323.0,54180.0,54480.0,55398.0,55427.0,55854.6666667,200.0,195.0,0.397898883782,0.141802408004,247591.0,6505625.0,5.69544758153,2,1.27756
107,180.0,230.0,85.0,100.0,-30.5,-109.5,54370.0,54550.0,572325.0,451350.0,263729.0,241943.0,68895.0,54370.0,150.0,250.0,712530.0,6.85,779323.0,54440.0,53990.0,55018.0,55307.0,55689.3333333,180.0,205.0,0.394312671996,0.142378576772,241943.0,6593225.0,5.76003581881,2,1.27756
108,140.0,240.0,90.0,100.0,-30.0,-94.75,54380.0,54520.0,579400.0,432075.0,268207.0,241943.0,63006.0,54320.0,150.0,280.0,703958.0,6.85,779323.0,53990.0,54590.0,54784.0,55275.0,55572.6666667,140.0,190.0,0.372864169831,0.13020835486,241943.0,6705175.0,5.78630911288,2,1.27756
109,140.0,220.0,100.0,120.0,-28.5,-96.0,54960.0,55090.0,587550.0,435750.0,267230.0,241943.0,62306.0,54920.0,150.0,250.0,696094.0,6.85,779323.0,54850.0,55090.0,54690.0,55249.0,55455.3333333,130.0,180.0,0.370819504723,0.128761733135,241943.0,6680750.0,5.68526082887,2,1.27756
110,80.0,150.0,100.0,120.0,-30.0,-96.5,55290.0,55440.0,587925.0,430950.0,265525.0,241943.0,61682.0,55250.0,50.0,180.0,687384.0,6.85,779323.0,55390.0,55140.0,54658.0,55143.0,55346.6666667,150.0,115.0,0.366500829187,0.127472173198,241943.0,6638125.0,5.64538419016,2,1.27756
111,40.0,90.0,100.0,120.0,-31.0,-101.0,55120.0,55320.0,590175.0,434175.0,263231.0,241943.0,60705.0,55050.0,0.0,130.0,693568.0,6.85,779323.0,54900.0,54890.0,54740.0,55069.0,55198.0,200.0,65.0,0.367835811412,0.12545310259,241943.0,6580775.0,5.57527428305,2,1.27756
112,-20.0,80.0,100.0,120.0,-31.6,-101.5,55140.0,55370.0,593650.0,435300.0,264649.0,228290.0,60557.0,55090.0,-50.0,80.0,698952.0,6.85,779323.0,55150.0,55150.0,54972.0,54995.0,55195.3333333,230.0,30.0,0.366630169292,0.13263174033,228290.0,6616225.0,5.57249642045,2,1.27756
113,-150.0,-50.0,105.0,125.0,-33.75,-107.0,53720.0,54130.0,611175.0,454525.0,263814.0,228290.0,64778.0,53530.0,-200.0,-20.0,762386.0,6.85,779323.0,54000.0,53380.0,54730.0,54757.0,55093.3333333,410.0,-100.0,0.371845216182,0.141876560515,228290.0,6595350.0,5.39563136581,2,1.27756
114,200.0,300.0,105.0,125.0,-33.5,-104.75,52520.0,52720.0,611925.0,456550.0,265197.0,228290.0,67976.0,52520.0,200.0,300.0,756270.0,6.85,779323.0,52310.0,52900.0,54292.0,54491.0,54930.0,200.0,250.0,0.3730440822,0.148880809497,228290.0,6629925.0,5.4172692732,2,1.27756
115,150.0,250.0,105.0,125.0,-32.5,-100.0,52640.0,52950.0,608525.0,456725.0,264345.0,228290.0,67026.0,52640.0,150.0,280.0,819706.0,6.85,779323.0,53120.0,52230.0,53710.0,54184.0,54665.3333333,310.0,200.0,0.37527217452,0.146800122651,228290.0,6608625.0,5.43003574216,2,1.27756
116,-200.0,-100.0,110.0,130.0,-27.0,-96.0,50530.0,50830.0,612350.0,463775.0,265771.0,228290.0,66628.0,50530.0,-200.0,100.0,773348.0,6.85,779323.0,50530.0,50530.0,52838.0,53789.0,54325.3333333,300.0,-150.0,0.378684575814,0.145928424373,228290.0,6644275.0,5.4252265861,2,1.27756
117,190.0,250.0,110.0,130.0,-29.0,-99.0,50470.0,50900.0,614350.0,460975.0,270318.0,223663.0,66252.0,50470.0,150.0,300.0,782642.0,6.85,779323.0,50790.0,50690.0,51946.0,53459.0,53978.6666667,430.0,220.0,0.375172947017,0.148106749887,223663.0,6757950.0,5.50008138683,2,1.27756
118,150.0,250.0,120.0,140.0,-28.5,-94.25,49730.0,50220.0,613075.0,455350.0,272173.0,223663.0,65280.0,49730.0,150.0,280.0,890286.0,6.85,779323.0,50440.0,49040.0,51078.0,52904.0,53530.6666667,490.0,200.0,0.37136565673,0.145933837962,223663.0,6804325.0,5.54934143457,2,1.27756
119,180.0,240.0,120.0,140.0,-28.0,-87.25,49130.0,49750.0,621600.0,458100.0,272071.0,223663.0,64830.0,49130.0,150.0,280.0,924712.0,6.85,779323.0,49500.0,49080.0,50314.0,52303.0,53098.6666667,620.0,210.0,0.368484555985,0.144927860218,223663.0,6801775.0,5.47118323681,2,1.27756
120,170.0,250.0,120.0,140.0,-29.25,-76.0,49950.0,50380.0,620375.0,452875.0,280694.0,223663.0,64234.0,49950.0,150.0,280.0,873476.0,6.85,779323.0,49180.0,50600.0,49988.0,51849.0,52785.3333333,430.0,210.0,0.365001007455,0.143595498585,223663.0,7017350.0,5.65573241991,2,1.27756
121,170.0,250.0,130.0,145.0,-31.0,-82.5,50980.0,51460.0,618475.0,450275.0,283626.0,223663.0,64460.0,50980.0,150.0,270.0,825886.0,6.85,779323.0,50780.0,51280.0,50138.0,51488.0,52572.0,480.0,210.0,0.364020372691,0.144100722963,223663.0,7090650.0,5.7323659,2,1.27756
122,160.0,220.0,125.0,140.0,-32.0,-86.75,51810.0,52330.0,619600.0,453650.0,280851.0,217180.0,64691.0,51810.0,150.0,260.0,792084.0,6.85,779323.0,52060.0,51770.0,50354.0,51150.0,52424.0,520.0,190.0,0.366082956746,0.14893406391,217180.0,7021275.0,5.66597401549,2,1.27756
123,180.0,260.0,125.0,140.0,-30.0,-88.0,49590.0,50260.0,616125.0,449000.0,284977.0,217180.0,64067.0,49590.0,150.0,300.0,794656.0,6.85,740323.0,49190.0,49520.0,50450.0,50764.0,52086.0,670.0,220.0,0.364374112396,0.147497467538,217180.0,7124425.0,5.78163927774,3,1.27756
124,160.0,260.0,125.0,140.0,-26.25,-85.5,50600.0,51210.0,608700.0,449800.0,289059.0,213782.0,63342.0,50480.0,150.0,250.0,779772.0,6.85,740323.0,49920.0,51000.0,50834.0,50574.0,51813.3333333,610.0,210.0,0.369475932315,0.148146242434,213782.0,7226475.0,5.93599063578,3,1.27756
125,70.0,130.0,125.0,140.0,-26.25,-85.5,52800.0,53150.0,604600.0,448500.0,290055.0,213782.0,62440.0,52680.0,50.0,160.0,719976.0,6.85,740323.0,52610.0,52190.0,51152.0,50570.0,51616.6666667,350.0,100.0,0.370906384386,0.14603661674,213782.0,7251375.0,5.99683675157,3,1.27756
126,70.0,130.0,125.0,140.0,-24.75,-86.5,52800.0,53240.0,605825.0,446475.0,291976.0,213782.0,62087.0,52680.0,50.0,150.0,699032.0,6.85,740323.0,52380.0,53050.0,51506.0,50822.0,51494.0,440.0,100.0,0.368485123592,0.145211009346,213782.0,7299400.0,6.02434696488,3,1.27756
127,20.0,80.0,125.0,140.0,-23.0,-87.0,53100.0,53540.0,605750.0,447700.0,291504.0,213782.0,61787.0,52940.0,0.0,90.0,700438.0,6.85,740323.0,53420.0,52960.0,51744.0,51049.0,51348.0,440.0,50.0,0.369541890219,0.144509360002,213782.0,7287600.0,6.01535286835,3,1.27756
128,50.0,90.0,125.0,140.0,-19.5,-76.0,53110.0,53560.0,604250.0,391375.0,288552.0,195043.0,61535.0,53000.0,20.0,100.0,675742.0,6.85,740323.0,52700.0,53420.0,52524.0,51487.0,51350.6666667,450.0,70.0,0.323851882499,0.157747265988,195043.0,7213800.0,5.96921803889,3,1.27756
129,60.0,130.0,125.0,140.0,-26.5,-77.5,53450.0,53870.0,606700.0,394750.0,286865.0,195043.0,61335.0,53360.0,50.0,140.0,681578.0,6.85,740323.0,53300.0,53400.0,53004.0,51919.0,51384.0,420.0,95.0,0.325325531564,0.157234558533,195043.0,7171625.0,5.91035520026,3,1.27756
130,50.0,120.0,125.0,140.0,-29.0,-83.5,53280.0,53770.0,618700.0,427175.0,285888.0,195043.0,60884.0,53100.0,30.0,140.0,680078.0,6.85,740323.0,53500.0,52680.0,53102.0,52127.0,51414.0,490.0,85.0,0.345219815743,0.156078403224,195043.0,7147200.0,5.77598189753,3,1.27756
131,40.0,100.0,125.0,140.0,-28.5,-80.0,52570.0,53230.0,627525.0,418975.0,288573.0,195043.0,63032.0,52410.0,20.0,110.0,693532.0,6.85,740323.0,52800.0,51990.0,52890.0,52198.0,51511.3333333,660.0,70.0,0.333831321461,0.161584881283,195043.0,7214325.0,5.74823712203,3,1.27756
132,260.0,360.0,120.0,135.0,-29.25,-74.5,52060.0,52520.0,624400.0,418050.0,286176.0,195043.0,63629.0,52060.0,250.0,380.0,684202.0,6.85,740323.0,52010.0,52150.0,52728.0,52236.0,51608.6666667,460.0,310.0,0.334761370916,0.163115313034,195043.0,7154400.0,5.72901985906,3,1.27756
133,380.0,460.0,120.0,135.0,-30.5,-74.0,52680.0,53120.0,629950.0,407175.0,282735.0,190330.0,63629.0,52680.0,300.0,500.0,668160.0,6.85,740323.0,52360.0,52980.0,52640.0,52582.0,51871.3333333,440.0,420.0,0.323180411144,0.167154416014,190330.0,7068375.0,5.61026668783,3,1.27756
134,380.0,500.0,120.0,135.0,-31.75,-77.0,52640.0,53110.0,628025.0,405150.0,283922.0,190330.0,62153.0,52640.0,350.0,600.0,688116.0,6.85,740323.0,52880.0,52530.0,52466.0,52735.0,52101.3333333,470.0,440.0,0.322558815334,0.163276940051,190330.0,7098050.0,5.65108873054,3,1.27756
135,370.0,520.0,120.0,135.0,-31.5,-73.5,53230.0,53720.0,624525.0,393275.0,282482.0,190330.0,59102.0,53230.0,300.0,550.0,666922.0,6.85,740323.0,53150.0,53420.0,52614.0,52858.0,52289.3333333,490.0,445.0,0.314859293063,0.155261913519,190330.0,7062050.0,5.65393699211,3,1.27756
136,300.0,400.0,120.0,135.0,-30.5,-72.0,53480.0,53930.0,627275.0,398075.0,281852.0,190330.0,57504.0,53480.0,300.0,450.0,674680.0,6.85,740323.0,53210.0,53580.0,52932.0,52911.0,52442.6666667,450.0,350.0,0.317305009764,0.151063941575,190330.0,7046300.0,5.61659559204,3,1.27756
137,250.0,450.0,125.0,135.0,-29.5,-77.0,52640.0,53200.0,623875.0,399200.0,281752.0,190330.0,56807.0,52640.0,300.0,550.0,697740.0,6.85,740323.0,53310.0,52350.0,52972.0,52850.0,52481.3333333,560.0,350.0,0.319935884592,0.149232911259,190330.0,7043800.0,5.64520136245,3,1.27756
138,350.0,550.0,125.0,135.0,-29.25,-79.0,52750.0,53320.0,621175.0,399050.0,283132.0,176624.0,55383.0,52750.0,300.0,550.0,678468.0,6.85,740323.0,52690.0,52900.0,52956.0,52798.0,52706.6666667,570.0,450.0,0.32120577937,0.156782204004,176624.0,7078300.0,5.69750875357,3,1.27756
139,380.0,600.0,130.0,145.0,-32.25,-78.25,52300.0,52910.0,619650.0,396500.0,281342.0,176624.0,54011.0,52300.0,350.0,600.0,710134.0,6.85,740323.0,52720.0,52650.0,52980.0,52723.0,52816.6666667,610.0,490.0,0.319938675059,0.152898247124,176624.0,7033550.0,5.67542160897,3,1.27756
140,300.0,480.0,130.0,145.0,-33.0,-80.5,52620.0,53230.0,613725.0,375025.0,281091.0,176624.0,51909.0,52620.0,300.0,500.0,692690.0,6.85,740323.0,52510.0,52290.0,52754.0,52684.0,52823.3333333,610.0,390.0,0.305531793556,0.14694775342,176624.0,7027275.0,5.72510081877,3,1.27756
141,250.0,330.0,130.0,145.0,-30.25,-77.5,52220.0,52860.0,611125.0,376700.0,280833.0,176624.0,52209.0,52220.0,200.0,400.0,690676.0,6.85,740323.0,52300.0,52420.0,52522.0,52727.0,52781.3333333,640.0,290.0,0.308202086316,0.147797015128,176624.0,7020825.0,5.74418081407,3,1.27756
142,180.0,300.0,130.0,145.0,-28.25,-76.0,52760.0,53360.0,608450.0,376650.0,282418.0,179317.0,52632.0,52760.0,150.0,320.0,670354.0,6.85,800055.0,52790.0,52720.0,52596.0,52784.0,52765.3333333,600.0,240.0,0.309515983236,0.146756860755,179317.0,7060450.0,5.80199687731,3,1.27756
143,180.0,280.0,130.0,145.0,-30.75,-80.5,52970.0,53490.0,617225.0,388875.0,282367.0,179317.0,54321.0,52970.0,150.0,300.0,672030.0,6.85,800055.0,53000.0,53010.0,52618.0,52787.0,52738.0,520.0,230.0,0.315018834299,0.151466397497,179317.0,7059175.0,5.71847786464,1,1.27756
144,120.0,220.0,135.0,150.0,-31.75,-85.0,53060.0,53580.0,614075.0,388750.0,284168.0,179317.0,54121.0,53060.0,100.0,270.0,657810.0,6.85,800055.0,52960.0,53090.0,52706.0,52843.0,52717.3333333,520.0,170.0,0.316532996784,0.150908725888,179317.0,7104200.0,5.78447258071,1,1.27756
145,70.0,190.0,140.0,155.0,-32.75,-87.25,53430.0,53860.0,612300.0,386250.0,283605.0,179317.0,54021.0,53430.0,50.0,200.0,659006.0,6.85,800055.0,53210.0,53520.0,52952.0,52853.0,52773.3333333,430.0,130.0,0.31540911318,0.150629890083,179317.0,7090125.0,5.78974767271,1,1.27756
146,20.0,120.0,140.0,155.0,-33.75,-87.75,53250.0,53700.0,610375.0,386725.0,286588.0,179317.0,54021.0,53090.0,-50.0,150.0,681238.0,6.85,800055.0,53200.0,52900.0,53048.0,52785.0,52834.0,450.0,70.0,0.316792955151,0.150629890083,179317.0,7164700.0,5.86909686668,1,1.27756
147,20.0,120.0,140.0,155.0,-32.0,-89.75,53060.0,53520.0,609875.0,386800.0,285449.0,181472.0,53471.0,52930.0,-50.0,120.0,644110.0,6.85,800055.0,52980.0,53050.0,53114.0,52855.0,52894.0,460.0,70.0,0.317114162738,0.147325758244,181472.0,7136225.0,5.85056364009,1,1.27756
148,60.0,160.0,140.0,155.0,-31.5,-95.75,51890.0,52450.0,608300.0,387225.0,298636.0,181472.0,52393.0,51670.0,50.0,200.0,676396.0,6.85,800055.0,51520.0,51510.0,52814.0,52716.0,52796.0,560.0,110.0,0.318284563538,0.144355603068,181472.0,7465900.0,6.1366924215,1,1.27756
149,-60.0,40.0,140.0,155.0,-33.75,-91.5,51680.0,52410.0,618075.0,399325.0,298337.0,183410.0,53367.0,51490.0,-50.0,100.0,688138.0,6.85,800055.0,51500.0,51450.0,52486.0,52596.0,52724.0,730.0,-10.0,0.323039275169,0.145485524235,183410.0,7458425.0,6.03359220159,1,1.27756
150,-200.0,-100.0,145.0,165.0,-35.25,-87.0,51900.0,52590.0,629475.0,402425.0,296263.0,183410.0,55770.0,51720.0,-200.0,0.0,664234.0,6.85,800055.0,51550.0,51710.0,52124.0,52538.0,52610.0,690.0,-150.0,0.319651296716,0.152036421133,183410.0,7406575.0,5.88313674093,1,1.27756
151,150.0,250.0,145.0,165.0,-35.25,-90.0,51240.0,51810.0,632150.0,406125.0,290354.0,183410.0,59750.0,51240.0,120.0,250.0,709232.0,6.85,800055.0,51600.0,51030.0,51750.0,52399.0,52440.0,570.0,200.0,0.321225183896,0.162886429311,183410.0,7258850.0,5.74139840228,1,1.27756
152,170.0,250.0,150.0,170.0,-34.25,-93.0,50770.0,51310.0,638325.0,389325.0,291961.0,183410.0,59374.0,50770.0,150.0,250.0,716060.0,6.85,800055.0,50910.0,50950.0,51330.0,52222.0,52346.6666667,540.0,210.0,0.304958289273,0.161861403413,183410.0,7299025.0,5.71732659695,1,1.27756
153,160.0,260.0,155.0,180.0,-31.5,-86.5,49920.0,50500.0,643125.0,345150.0,297167.0,183410.0,57165.0,49920.0,100.0,270.0,754454.0,6.85,800055.0,50210.0,49720.0,50972.0,51893.0,52134.6666667,580.0,210.0,0.26833819242,0.155839376261,183410.0,7429175.0,5.77584062196,1,1.27756
154,240.0,300.0,170.0,190.0,-33.0,-85.5,49140.0,49840.0,664850.0,349425.0,297891.0,189209.0,57040.0,49140.0,150.0,550.0,764256.0,6.85,800055.0,48960.0,49650.0,50612.0,51549.0,51934.6666667,700.0,270.0,0.262784838685,0.150732787552,189209.0,7447275.0,5.60071820711,1,1.27756
155,140.0,220.0,170.0,190.0,-32.25,-85.5,48620.0,49270.0,678225.0,356650.0,296968.0,189209.0,56016.0,48620.0,100.0,220.0,829822.0,6.85,800055.0,49470.0,47950.0,49860.0,50992.0,51645.3333333,650.0,180.0,0.262928969,0.148026785195,189209.0,7424200.0,5.47325739983,1,1.27756
156,80.0,150.0,180.0,200.0,-32.0,-85.75,48200.0,48830.0,674850.0,336600.0,300694.0,189209.0,54015.0,48200.0,50.0,180.0,776332.0,6.85,800055.0,48100.0,48580.0,49370.0,50560.0,51389.3333333,630.0,115.0,0.249388753056,0.142738981761,189209.0,7517350.0,5.56964510632,1,1.27756
157,30.0,60.0,180.0,200.0,-30.5,-84.0,48460.0,49070.0,671100.0,310550.0,302584.0,189209.0,54115.0,48460.0,-50.0,100.0,815418.0,6.85,800055.0,49230.0,48060.0,48792.0,50061.0,51078.6666667,610.0,45.0,0.231373863806,0.143003239804,189209.0,7564600.0,5.63597079422,1,1.27756
158,-130.0,-30.0,190.0,210.0,-23.25,-72.0,48560.0,49210.0,667425.0,292000.0,304481.0,189209.0,54215.0,48560.0,-150.0,0.0,789800.0,6.85,800055.0,48300.0,48780.0,48604.0,49788.0,50796.6666667,650.0,-80.0,0.218751170544,0.143267497846,189209.0,7612025.0,5.70253211971,1,1.27756
159,-150.0,-50.0,190.0,210.0,-19.0,-71.0,48390.0,49070.0,665775.0,295400.0,303473.0,182493.0,53565.0,48390.0,-150.0,-20.0,784656.0,6.85,800055.0,48220.0,48580.0,48390.0,49501.0,50496.0,680.0,-100.0,0.221846719988,0.146759053772,182493.0,7586825.0,5.69773947655,1,1.27756
160,-30.0,30.0,190.0,210.0,1.5,-55.5,49040.0,49700.0,662275.0,292800.0,303235.0,182493.0,53565.0,49040.0,-50.0,50.0,789960.0,6.85,845896.0,48480.0,49420.0,48684.0,49272.0,50222.6666667,660.0,0.0,0.221056207769,0.146759053772,182493.0,7580875.0,5.7233588766,2,1.27756
161,-40.0,20.0,190.0,210.0,8.0,-41.0,49940.0,50530.0,659200.0,293750.0,303698.0,182493.0,53565.0,49940.0,-80.0,40.0,750584.0,6.85,845896.0,49790.0,50100.0,48988.0,49179.0,50036.0,590.0,-10.0,0.222807949029,0.146759053772,182493.0,7592450.0,5.75883646845,2,1.27756
162,-20.0,70.0,180.0,200.0,3.0,-43.0,50240.0,50800.0,660725.0,295750.0,299408.0,182493.0,53565.0,50240.0,-50.0,100.0,785236.0,6.85,845896.0,50090.0,50550.0,49486.0,49139.0,49869.3333333,560.0,25.0,0.223807181505,0.146759053772,182493.0,7485200.0,5.6643838208,2,1.27756
163,30.0,80.0,180.0,200.0,4.5,-35.5,50240.0,50730.0,663175.0,300125.0,305695.0,182493.0,53565.0,50240.0,-50.0,80.0,763354.0,6.85,845896.0,50430.0,50130.0,49756.0,49180.0,49777.3333333,490.0,55.0,0.226278885664,0.146759053772,182493.0,7642375.0,5.76195951295,2,1.27756
164,10.0,90.0,180.0,200.0,-6.5,-45.0,49680.0,50130.0,660000.0,300050.0,307392.0,173021.0,53565.0,49680.0,0.0,100.0,759572.0,6.85,845896.0,50110.0,49440.0,49928.0,49159.0,49643.3333333,450.0,50.0,0.227310606061,0.154793348784,173021.0,7684800.0,5.82181818182,2,1.27756
165,50.0,150.0,175.0,195.0,-10.0,-45.5,48940.0,49530.0,656600.0,302000.0,306903.0,173021.0,53815.0,48940.0,0.0,170.0,785590.0,6.85,845896.0,48920.0,48640.0,49772.0,49228.0,49438.6666667,590.0,100.0,0.229972586049,0.15551580444,173021.0,7672575.0,5.84265534572,2,1.27756
166,50.0,150.0,175.0,195.0,-4.5,-38.0,49200.0,49840.0,650125.0,302775.0,310138.0,173021.0,53915.0,49000.0,0.0,150.0,791494.0,6.85,845896.0,48860.0,48910.0,49534.0,49261.0,49297.3333333,640.0,100.0,0.232859065564,0.155804786702,173021.0,7753450.0,5.96304556816,2,1.27756
167,80.0,180.0,175.0,195.0,-7.0,-27.0,48640.0,49310.0,646000.0,303400.0,305200.0,173021.0,53915.0,48380.0,20.0,250.0,797618.0,6.85,845896.0,48680.0,48630.0,49150.0,49318.0,49142.6666667,670.0,130.0,0.234829721362,0.155804786702,173021.0,7630000.0,5.90557275542,2,1.27756
168,50.0,100.0,175.0,195.0,-8.0,-31.0,50480.0,50900.0,645175.0,303950.0,303128.0,173021.0,53615.0,50300.0,0.0,120.0,739442.0,6.85,845896.0,49510.0,50700.0,49264.0,49510.0,49208.0,420.0,75.0,0.23555624443,0.154937839915,173021.0,7578200.0,5.87298019917,2,1.27756
